reviewer,rating,date,text,source,company,response
Desire Emaa,5,2025-04-16,thank u,google_play,faras,False
Shallot Tukasingura,1,2025-04-16,"you don't deserve even a Star. it was my first time to use and it will be the last time to use. You put in your location, they saw you the price and then you reach there , they double the money and on top of that the driver starts the journey like 8 mins before setting off. The worst app that I have ever used in my life time, and I can't even recommend it to any. let me reinstall it now that I have given in my review 😭😭😭😭",google_play,faras,False
ISMAIL GIRIBO,5,2025-04-12,for firster transit app,google_play,faras,False
Victor Adet,2,2025-04-10,You can no longer redeem your faras Miles 🥺🥺,google_play,faras,False
Jjumba Husina,5,2025-04-09,very fast n clean,google_play,faras,False
Atim Winnie,2,2025-04-08,The riders are rude and mean on top of that one abused my sister that they are so stupid 🤬 I really got disappointed about your employees and yet Faras has been my favorite and I had influenced all my friends and recommended them for Faras as their first choice. I really feel like disclosing this to them 😔😔😔I even have a screenshot of the message,google_play,faras,False
Deus byaruhanga,5,2025-04-08,good care,google_play,faras,False
Okema Divine,5,2025-04-08,pretty awesome 😎💯,google_play,faras,False
Ketra Nabwire,1,2025-04-06,"I gave one star only because there's no rating where I can give none, I've used this app for like two weeks, today was my worst experience among the other times, this guy drove me and I realized he wasn't taking me where I was supposed to go so i told him and he told me to get off and pay him because apparently I put a wrong address which wasn't true coz I confirmed it like 5 times and he got off and was all angry, I was scared so I did, I can never recommend this app to anyone coz it's trash!!",google_play,faras,False
Ssebbale Fahad,5,2025-04-05,fahad good rider,google_play,faras,False
Shaznay Angel,1,2025-04-05,"Today the driver told me to pay extra 350 shillings for ride and I didn't have the money and it was dark and raining, who really knows what that man could have done to me if I didn't money borrow the money and given it to him!? I'm saying this with all respect that Faras should do better",google_play,faras,False
Imadeldein Mohyeldein,5,2025-04-04,helpful app,google_play,faras,False
Maryam Maalim,5,2025-04-03,good 👍,google_play,faras,False
John,5,2025-04-03,very efficient and fast plus friendly drivers.,google_play,faras,False
Robert Muhwezi,5,2025-04-02,perfect 👍👍👍,google_play,faras,False
Eliud Gichuki,5,2025-04-01,"good app, I love it.",google_play,faras,False
Chris bin salumu,5,2025-04-01,best,google_play,faras,False
Sarah Given,5,2025-04-28,"First time user...sign up and ride request was super easy, fast and better price than competitors. 10/10 will use again.",google_play,uber,False
Abhishek Bose,5,2025-04-28,nice,google_play,uber,False
Mukesh Garg,5,2025-04-28,lovely,google_play,uber,False
sanjay johri,5,2025-04-28,good,google_play,uber,False
Zahangir Shamim,4,2025-04-28,great gud,google_play,uber,False
Wafa Arafat,5,2025-04-28,I like this good service,google_play,uber,False
Ruman Mujawar,1,2025-04-28,"infinite waiting time, you have to pay tips otherwise drivers won't accept the ride. and the prices after that are way too high than taking a normal cab. not recommended at all. don't use this app.",google_play,uber,False
Echo Explosion,5,2025-04-28,cool,google_play,uber,False
Reegan srinivasan,5,2025-04-28,nice app for travel,google_play,uber,False
Madise Aaron,2,2025-04-28,always safe n clean just need to make more drivers available because it's not easy getting a ride with urber the drivers keep canceling,google_play,uber,False
sameer ahmed khan,4,2025-04-28,Good guy,google_play,uber,False
Ujjwal Kumar,5,2025-04-28,just amazing,google_play,uber,False
Soni Patel,5,2025-04-28,driver is good the way of driving it's also his doing driving very safe,google_play,uber,False
Utkarsh Singh,5,2025-04-28,nice Kk,google_play,uber,False
not_nathan 99,1,2025-04-28,rip off,google_play,uber,False
Santosh Kumari,5,2025-04-28,Great platform but some drivers are not so good,google_play,uber,False
Shirley H,5,2025-04-28,Tried Uber for the first time today really impressed so easy to get a car to where I want to go.,google_play,uber,False
Stephen Campbell,5,2025-04-28,love it,google_play,uber,False
Rayhan Chowdhury,5,2025-04-28,good enough,google_play,uber,False
Ruwani Fernando,5,2025-04-28,great I love it so far,google_play,uber,False
Neha Naina,5,2025-04-28,nice & very safe,google_play,uber,False
Bryan Evans,5,2025-04-28,"Transformative. Our local taxis leave a lot to be desired. UBER is great. Prompt, punctual, what more can one ask.",google_play,uber,False
Pragat Patel,3,2025-04-28,"no doubt it is helping at many times but at places at vavol, less populated areas, it takes hours to get an uber automobile I wish there should be uber at all places so this wait and waste of time should be saved .",google_play,uber,False
Shubham YT,5,2025-04-28,very nice,google_play,uber,False
SUR JIT,5,2025-04-28,excellent,google_play,uber,False
Jansi Mary,1,2025-04-28,price extra,google_play,uber,False
Sanchita Saharoy,5,2025-04-28,good,google_play,uber,False
Shahidul Islam,5,2025-04-28,nice experience,google_play,uber,False
ضياء صباح,5,2025-04-28,good,google_play,uber,False
Anup Kumar Bansal,1,2025-04-28,last six month cab Auto only searching no booking your app customer Ko Kisi dusre app ka Sahara Lena padta hai /rapido ola only 2/3 minute Auto/Cab provide me / Maine 8 /5/ 2025 advance cab book kare hai Kya Main is booking ko confirm samjhau ki cab aaegi please provide me customer care number,google_play,uber,False
Muisyo Kivuva,5,2025-04-28,good 👍,google_play,little,True
moraa rose,5,2025-04-27,well driven thank you,google_play,little,True
Logistics Little pay,5,2025-04-26,Great App,google_play,little,True
Catherine Maina,5,2025-04-25,excellent riding experience.,google_play,little,True
Kitty Kay254,5,2025-04-25,Polite and Professional,google_play,little,True
kelvin musyoka,1,2025-04-25,Great,google_play,little,True
Mwendwa Kalui,1,2025-04-23,excellent 👌,google_play,little,True
Rosaylne Muthoni,5,2025-04-22,awesome,google_play,little,True
rebecca adhiambo,5,2025-04-21,nice services,google_play,little,True
Emmaculate Nduku Mutiso,5,2025-04-18,good app,google_play,little,True
Tonny Sserwanja,5,2025-04-17,good app,google_play,little,True
Irene Chiaji,5,2025-04-16,Very professional,google_play,little,True
winny nyaboke,1,2025-04-13,Your charges are extracgant.,google_play,little,True
Eva Njuguna,5,2025-04-13,Great,google_play,little,True
Youssef Soueidi,1,2025-04-12,the terrible app stealing from u even when u stop trip cost t 200 rhe take 600,google_play,little,True
Davis Kibet,3,2025-04-12,great,google_play,little,True
Nana,5,2025-04-08,awesome and knowledgeable chap,google_play,little,True
meshack nyandiri,4,2025-04-04,excellent service,google_play,little,True
David Muturi,5,2025-03-30,good,google_play,little,True
Peter Kakuru,5,2025-03-27,great app for quick movement,google_play,little,True
Bridget Kangangi,5,2025-03-24,it's never busy like others,google_play,little,True
Barnabas Okumu,5,2025-03-22,Reliable and Safe,google_play,little,True
Mark Kiema,5,2025-03-19,great app,google_play,little,True
Beatrice Nyakanini,5,2025-03-18,Commendable service. Peaceful trip,google_play,little,True
Ivy Wambui,2,2025-03-18,"I'm giving it two stars because, tell me why the amount I'm paying at my destination is not the same as the amount i was being charged when I was ordering a ride . This has happened twice n yet, I keep receiving a notification that I'll get a 20% discount on my next ride but it never applies. Instead, I'm being overcharged...",google_play,little,True
Jane Mumo,1,2025-03-17,good,google_play,little,True
Kedibone Moahlodi,5,2025-04-28,it's great,google_play,bolt,False
Ayanda Dhladhla,1,2025-04-28,attitude,google_play,bolt,False
Kareem Slik,4,2025-04-28,bit pricey,google_play,bolt,False
Phindile Lobese,5,2025-04-28,she is friendly and welcoming,google_play,bolt,False
Joseph Akolade,1,2025-04-28,Too difficult to get a rider,google_play,bolt,False
Riaz Tobin,5,2025-04-28,WELL DRIEN AND RESPECTABLE AND ON TIME,google_play,bolt,False
Imran Shamsul,1,2025-04-28,"Passenger safety is not a priority for this platform. There is no guarantee that you will have a safe and smooth ride. Bolt as a platform does not ensure any safeguards or guarantees that the driver will begin the journey with the correct rider on board. Twice this week, there has been a random stranger in my ride. Bolt has yet to implement a robust confirmation system between driver and rider.",google_play,bolt,False
Thembelihle Martha,5,2025-04-28,good service!!,google_play,bolt,False
Better Everyday,1,2025-04-28,แย่มาก เรียกมาก็ cancel เรื่อยๆ,google_play,bolt,False
phil ham,5,2025-04-28,good driver. knew best route.,google_play,bolt,False
Amdun Said,5,2025-04-28,nice,google_play,bolt,False
Thuli Gidana,5,2025-04-28,perfect App,google_play,bolt,False
Samkelciwe Hlophe,5,2025-04-28,excellent,google_play,bolt,False
Regomoditswe Paledi,5,2025-04-28,good,google_play,bolt,False
Teddy Brian,4,2025-04-28,good app,google_play,bolt,False
Tsungi Mwandiambira,1,2025-04-28,do not download and do not use !!!! absolutely terrible customer service no resolution after leaving me stranded at Heathrow and they had already taken money out of my account. I was told to wait as long as it takes until I connect to a driver willing to take my journey. over 10 drivers cancelled before I spoke to anyone. all in all terrible. oh and the advisors 2 of them hung up on me !!!,google_play,bolt,False
Isaac pablo,5,2025-04-28,humble and friendly,google_play,bolt,False
